t,x_planet,y_planet,x_sputnik,y_sputnik,vx_planet,vy_planet,vx_sputnik,vy_sputnik,energy
2.788154227134734e+07,6.963254913188481e+11,3.493918169965163e+11,-1.526526924256453e+12,-4.283826765198890e+11,-5.897913002231118e+03,1.160291235227035e+04,-7.800767556334632e+04,-2.665939132950640e+04,-1.642369237916781e+35
2.791901746257227e+07,6.961043279713229e+11,3.498265691112202e+11,-1.529450240969335e+12,-4.293817322461862e+11,-5.905273757830472e+03,1.159921609729099e+04,-7.800576376629357e+04,-2.665885466248900e+04,-1.642369237916781e+35
2.795649265379720e+07,6.958828888205527e+11,3.502611826212650e+11,-1.532373486177300e+12,-4.303807678959239e+11,-5.912632245918250e+03,1.159551521029891e+04,-7.800385943579103e+04,-2.665831986920446e+04,-1.642369237916781e+35
2.799396784502213e+07,6.956611739515669e+11,3.506956573530900e+11,-1.535296660159336e+12,-4.313797835391385e+11,-5.919988463626948e+03,1.159180969262293e+04,-7.800196252807300e+04,-2.665778693994275e+04,-1.642369237916780e+35
2.803144303624706e+07,6.954391834495020e+11,3.511299931331844e+11,-1.538219763192799e+12,-4.323787792455038e+11,-5.927342408089763e+03,1.158809954559360e+04,-7.800007299971564e+04,-2.665725586505999e+04,-1.642369237916780e+35
2.806891822747198e+07,6.952169173996019e+11,3.515641897880873e+11,-1.541142795553424e+12,-4.333777550843333e+11,-5.934694076440592e+03,1.158438477054317e+04,-7.799819080763370e+04,-2.665672663497784e+04,-1.642369237916780e+35
2.810639341869691e+07,6.949943758872183e+11,3.519982471443876e+11,-1.544065757515337e+12,-4.343767111245827e+11,-5.942043465814033e+03,1.158066536880561e+04,-7.799631590907714e+04,-2.665619924018297e+04,-1.642369237916780e+35
2.814386860992184e+07,6.947715589978097e+11,3.524321650287245e+11,-1.546988649351068e+12,-4.353756474348525e+11,-5.949390573345388e+03,1.157694134171662e+04,-7.799444826162791e+04,-2.665567367122654e+04,-1.642369237916780e+35
2.818134380114677e+07,6.945484668169424e+11,3.528659432677870e+11,-1.549911471331565e+12,-4.363745640833904e+11,-5.956735396170664e+03,1.157321269061359e+04,-7.799258782319677e+04,-2.665514991872367e+04,-1.642369237916780e+35
2.821881899237170e+07,6.943250994302898e+11,3.532995816883144e+11,-1.552834223726202e+12,-4.373734611380934e+11,-5.964077931426569e+03,1.156947941683562e+04,-7.799073455202003e+04,-2.665462797335285e+04,-1.642369237916780e+35
2.825629418359663e+07,6.941014569236327e+11,3.537330801170962e+11,-1.555756906802798e+12,-4.383723386665104e+11,-5.971418176250519e+03,1.156574152172354e+04,-7.798888840665649e+04,-2.665410782585547e+04,-1.642369237916779e+35
2.829376937482156e+07,6.938775393828590e+11,3.541664383809721e+11,-1.558679520827621e+12,-4.393711967358447e+11,-5.978756127780635e+03,1.156199900661989e+04,-7.798704934598427e+04,-2.665358946703530e+04,-1.642369237916779e+35
2.833124456604649e+07,6.936533468939640e+11,3.545996563068323e+11,-1.561602066065406e+12,-4.403700354129558e+11,-5.986091783155747e+03,1.155825187286891e+04,-7.798521732919774e+04,-2.665307288775795e+04,-1.642369237916779e+35
2.836871975727142e+07,6.934288795430502e+11,3.550327337216174e+11,-1.564524542779364e+12,-4.413688547643623e+11,-5.993425139515391e+03,1.155450012181656e+04,-7.798339231580451e+04,-2.665255807895035e+04,-1.642369237916779e+35
2.840619494849635e+07,6.932041374163271e+11,3.554656704523182e+11,-1.567446951231195e+12,-4.423676548562438e+11,-6.000756193999816e+03,1.155074375481050e+04,-7.798157426562242e+04,-2.665204503160029e+04,-1.642369237916779e+35
2.844367013972127e+07,6.929791206001117e+11,3.558984663259763e+11,-1.570369291681098e+12,-4.433664357544434e+11,-6.008084943749976e+03,1.154698277320013e+04,-7.797976313877656e+04,-2.665153373675588e+04,-1.642369237916778e+35
2.848114533094620e+07,6.927538291808276e+11,3.563311211696840e+11,-1.573291564387785e+12,-4.443651975244697e+11,-6.015411385907542e+03,1.154321717833653e+04,-7.797795889569636e+04,-2.665102418552506e+04,-1.642369237916779e+35
2.851862052217113e+07,6.925282632450061e+11,3.567636348105839e+11,-1.576213769608490e+12,-4.453639402314993e+11,-6.022735517614893e+03,1.153944697157250e+04,-7.797616149711265e+04,-2.665051636907514e+04,-1.642369237916779e+35
2.855609571339606e+07,6.923024228792852e+11,3.571960070758695e+11,-1.579135907598979e+12,-4.463626639403789e+11,-6.030057336015122e+03,1.153567215426255e+04,-7.797437090405484e+04,-2.665001027863226e+04,-1.642369237916779e+35
2.859357090462099e+07,6.920763081704100e+11,3.576282377927853e+11,-1.582057978613565e+12,-4.473613687156274e+11,-6.037376838252037e+03,1.153189272776292e+04,-7.797258707784806e+04,-2.664950590548096e+04,-1.642369237916779e+35
2.863104609584592e+07,6.918499192052328e+11,3.580603267886263e+11,-1.584979982905119e+12,-4.483600546214382e+11,-6.044694021470159e+03,1.152810869343153e+04,-7.797080998011034e+04,-2.664900324096367e+04,-1.642369237916779e+35
2.866852128707085e+07,6.916232560707126e+11,3.584922738907387e+11,-1.587901920725074e+12,-4.493587217216815e+11,-6.052008882814727e+03,1.152432005262802e+04,-7.796903957274988e+04,-2.664850227648026e+04,-1.642369237916779e+35
2.870599647829578e+07,6.913963188539158e+11,3.589240789265195e+11,-1.590823792323447e+12,-4.503573700799060e+11,-6.059321419431696e+03,1.152052680671374e+04,-7.796727581796229e+04,-2.664800300348756e+04,-1.642369237916779e+35
2.874347166952071e+07,6.911691076420151e+11,3.593557417234169e+11,-1.593745597948838e+12,-4.513559997593415e+11,-6.066631628467739e+03,1.151672895705176e+04,-7.796551867822788e+04,-2.664750541349887e+04,-1.642369237916779e+35
2.878094686074563e+07,6.909416225222908e+11,3.597872621089302e+11,-1.596667337848449e+12,-4.523546108229008e+11,-6.073939507070247e+03,1.151292650500684e+04,-7.796376811630897e+04,-2.664700949808357e+04,-1.642369237916779e+35
2.881842205197056e+07,6.907138635821296e+11,3.602186399106097e+11,-1.599589012268094e+12,-4.533532033331816e+11,-6.081245052387331e+03,1.150911945194546e+04,-7.796202409524730e+04,-2.664651524886660e+04,-1.642369237916779e+35
2.885589724319549e+07,6.904858309090254e+11,3.606498749560571e+11,-1.602510621452202e+12,-4.543517773524691e+11,-6.088548261567824e+03,1.150530779923580e+04,-7.796028657836132e+04,-2.664602265752805e+04,-1.642369237916779e+35
2.889337243442042e+07,6.902575245905786e+11,3.610809670729253e+11,-1.605432165643836e+12,-4.553503329427374e+11,-6.095849131761279e+03,1.150149154824776e+04,-7.795855552924369e+04,-2.664553171580267e+04,-1.642369237916780e+35
2.893084762564535e+07,6.900289447144968e+11,3.615119160889187e+11,-1.608353645084699e+12,-4.563488701656522e+11,-6.103147660117971e+03,1.149767070035294e+04,-7.795683091175866e+04,-2.664504241547949e+04,-1.642369237916779e+35
2.896832281687028e+07,6.898000913685940e+11,3.619427218317931e+11,-1.611275060015145e+12,-4.573473890825723e+11,-6.110443843788901e+03,1.149384525692465e+04,-7.795511269003959e+04,-2.664455474840132e+04,-1.642369237916780e+35
2.900579800809521e+07,6.895709646407911e+11,3.623733841293557e+11,-1.614196410674189e+12,-4.583458897545519e+11,-6.117737679925793e+03,1.149001521933789e+04,-7.795340082848638e+04,-2.664406870646436e+04,-1.642369237916779e+35
2.904327319932014e+07,6.893415646191160e+11,3.628039028094654e+11,-1.617117697299516e+12,-4.593443722423423e+11,-6.125029165681094e+03,1.148618058896940e+04,-7.795169529176308e+04,-2.664358428161775e+04,-1.642369237916779e+35
2.908074839054507e+07,6.891118913917028e+11,3.632342777000325e+11,-1.620038920127491e+12,-4.603428366063945e+11,-6.132318298207982e+03,1.148234136719760e+04,-7.794999604479539e+04,-2.664310146586317e+04,-1.642369237916780e+35
2.911822358177000e+07,6.888819450467925e+11,3.636645086290193e+11,-1.622960079393173e+12,-4.613412829068602e+11,-6.139605074660358e+03,1.147849755540263e+04,-7.794830305276823e+04,-2.664262025125438e+04,-1.642369237916780e+35
2.915569877299492e+07,6.886517256727328e+11,3.640945954244397e+11,-1.625881175330317e+12,-4.623397112035948e+11,-6.146889492192854e+03,1.147464915496632e+04,-7.794661628112338e+04,-2.664214062989681e+04,-1.642369237916779e+35
2.919317396421985e+07,6.884212333579780e+11,3.645245379143593e+11,-1.628802208171390e+12,-4.633381215561584e+11,-6.154171547960831e+03,1.147079616727222e+04,-7.794493569555711e+04,-2.664166259394718e+04,-1.642369237916780e+35
2.923064915544478e+07,6.881904681910891e+11,3.649543359268956e+11,-1.631723178147578e+12,-4.643365140238184e+11,-6.161451239120378e+03,1.146693859370559e+04,-7.794326126201781e+04,-2.664118613561308e+04,-1.642369237916779e+35
2.926812434666971e+07,6.879594302607334e+11,3.653839892902184e+11,-1.634644085488795e+12,-4.653348886655509e+11,-6.168728562828317e+03,1.146307643565337e+04,-7.794159294670372e+04,-2.664071124715251e+04,-1.642369237916779e+35
2.930559953789464e+07,6.877281196556848e+11,3.658134978325490e+11,-1.637564930423693e+12,-4.663332455400430e+11,-6.176003516242202e+03,1.145920969450424e+04,-7.793993071606061e+04,-2.664023792087357e+04,-1.642369237916779e+35
2.934307472911957e+07,6.874965364648239e+11,3.662428613821611e+11,-1.640485713179671e+12,-4.673315847056945e+11,-6.183276096520318e+03,1.145533837164855e+04,-7.793827453677951e+04,-2.663976614913398e+04,-1.642369237916780e+35
2.938054992034450e+07,6.872646807771376e+11,3.666720797673806e+11,-1.643406433982885e+12,-4.683299062206194e+11,-6.190546300821686e+03,1.145146246847837e+04,-7.793662437579452e+04,-2.663929592434074e+04,-1.642369237916780e+35
2.941802511156943e+07,6.870325526817192e+11,3.671011528165851e+11,-1.646327093058257e+12,-4.693282101426486e+11,-6.197814126306061e+03,1.144758198638748e+04,-7.793498020028051e+04,-2.663882723894970e+04,-1.642369237916780e+35
2.945550030279436e+07,6.868001522677688e+11,3.675300803582052e+11,-1.649247690629480e+12,-4.703264965293306e+11,-6.205079570133933e+03,1.144369692677136e+04,-7.793334197765101e+04,-2.663836008546521e+04,-1.642369237916780e+35
2.949297549401928e+07,6.865674796245924e+11,3.679588622207232e+11,-1.652168226919035e+12,-4.713247654379344e+11,-6.212342629466531e+03,1.143980729102719e+04,-7.793170967555603e+04,-2.663789445643970e+04,-1.642369237916780e+35
2.953045068524421e+07,6.863345348416027e+11,3.683874982326741e+11,-1.655088702148191e+12,-4.723230169254504e+11,-6.219603301465821e+03,1.143591308055385e+04,-7.793008326187987e+04,-2.663743034447332e+04,-1.642369237916779e+35
2.956792587646914e+07,6.861013180083185e+11,3.688159882226453e+11,-1.658009116537021e+12,-4.733212510485930e+11,-6.226861583294503e+03,1.143201429675193e+04,-7.792846270473904e+04,-2.663696774221359e+04,-1.642369237916780e+35
2.960540106769407e+07,6.858678292143652e+11,3.692443320192766e+11,-1.660929470304404e+12,-4.743194678638015e+11,-6.234117472116025e+03,1.142811094102371e+04,-7.792684797248014e+04,-2.663650664235496e+04,-1.642369237916780e+35
2.964287625891900e+07,6.856340685494744e+11,3.696725294512607e+11,-1.663849763668040e+12,-4.753176674272426e+11,-6.241370965094568e+03,1.142420301477320e+04,-7.792523903367785e+04,-2.663604703763851e+04,-1.642369237916779e+35
2.968035145014393e+07,6.854000361034836e+11,3.701005803473425e+11,-1.666769996844455e+12,-4.763158497948117e+11,-6.248622059395059e+03,1.142029051940607e+04,-7.792363585713276e+04,-2.663558892085152e+04,-1.642369237916779e+35
2.971782664136886e+07,6.851657319663372e+11,3.705284845363201e+11,-1.669690170049010e+12,-4.773140150221349e+11,-6.255870752183166e+03,1.141637345632974e+04,-7.792203841186946e+04,-2.663513228482717e+04,-1.642369237916779e+35
2.975530183259379e+07,6.849311562280851e+11,3.709562418470439e+11,-1.672610283495907e+12,-4.783121631645704e+11,-6.263117040625299e+03,1.141245182695329e+04,-7.792044666713447e+04,-2.663467712244415e+04,-1.642369237916779e+35
2.979277702381872e+07,6.846963089788839e+11,3.713838521084174e+11,-1.675530337398203e+12,-4.793102942772106e+11,-6.270360921888614e+03,1.140852563268752e+04,-7.791886059239427e+04,-2.663422342662629e+04,-1.642369237916779e+35
2.983025221504365e+07,6.844611903089961e+11,3.718113151493971e+11,-1.678450331967813e+12,-4.803084084148832e+11,-6.277602393141013e+03,1.140459487494493e+04,-7.791728015733330e+04,-2.663377119034223e+04,-1.642369237916779e+35
2.986772740626857e+07,6.842258003087904e+11,3.722386307989922e+11,-1.681370267415521e+12,-4.813065056321536e+11,-6.284841451551141e+03,1.140065955513972e+04,-7.791570533185209e+04,-2.663332040660506e+04,-1.642369237916780e+35
2.990520259749350e+07,6.839901390687416e+11,3.726657988862651e+11,-1.684290143950986e+12,-4.823045859833259e+11,-6.292078094288395e+03,1.139671967468779e+04,-7.791413608606526e+04,-2.663287106847199e+04,-1.642369237916779e+35
2.994267778871843e+07,6.837542066794304e+11,3.730928192403312e+11,-1.687209961782752e+12,-4.833026495224452e+11,-6.299312318522915e+03,1.139277523500674e+04,-7.791257239029968e+04,-2.663242316904397e+04,-1.642369237916779e+35
2.998015297994336e+07,6.835180032315438e+11,3.735196916903592e+11,-1.690129721118253e+12,-4.843006963032985e+11,-6.306544121425593e+03,1.138882623751587e+04,-7.791101421509254e+04,-2.663197670146541e+04,-1.642369237916780e+35
3.001762817116829e+07,6.832815288158746e+11,3.739464160655709e+11,-1.693049422163825e+12,-4.852987263794169e+11,-6.313773500168072e+03,1.138487268363617e+04,-7.790946153118952e+04,-2.663153165892377e+04,-1.642369237916779e+35
3.005510336239322e+07,6.830447835233218e+11,3.743729921952413e+11,-1.695969065124711e+12,-4.862967398040770e+11,-6.321000451922742e+03,1.138091457479035e+04,-7.790791430954292e+04,-2.663108803464928e+04,-1.642369237916779e+35
3.009257855361815e+07,6.828077674448899e+11,3.747994199086989e+11,-1.698888650205069e+12,-4.872947366303023e+11,-6.328224973862749e+03,1.137695191240280e+04,-7.790637252130987e+04,-2.663064582191461e+04,-1.642369237916779e+35
3.013005374484308e+07,6.825704806716898e+11,3.752256990353257e+11,-1.701808177607979e+12,-4.882927169108652e+11,-6.335447063161989e+03,1.137298469789961e+04,-7.790483613785049e+04,-2.663020501403449e+04,-1.642369237916780e+35
3.016752893606801e+07,6.823329232949382e+11,3.756518294045569e+11,-1.704727647535454e+12,-4.892906806982884e+11,-6.342666716995113e+03,1.136901293270859e+04,-7.790330513072615e+04,-2.662976560436545e+04,-1.642369237916780e+35
3.020500412729293e+07,6.820950954059575e+11,3.760778108458815e+11,-1.707647060188442e+12,-4.902886280448461e+11,-6.349883932537527e+03,1.136503661825921e+04,-7.790177947169766e+04,-2.662932758630546e+04,-1.642369237916780e+35
3.024247931851786e+07,6.818569970961760e+11,3.765036431888419e+11,-1.710566415766839e+12,-4.912865590025662e+11,-6.357098706965394e+03,1.136105575598266e+04,-7.790025913272354e+04,-2.662889095329360e+04,-1.642369237916780e+35
3.027995450974279e+07,6.816186284571279e+11,3.769293262630342e+11,-1.713485714469492e+12,-4.922844736232313e+11,-6.364311037455629e+03,1.135707034731185e+04,-7.789874408595830e+04,-2.662845569880979e+04,-1.642369237916780e+35
3.031742970096772e+07,6.813799895804531e+11,3.773548598981085e+11,-1.716404956494208e+12,-4.932823719583804e+11,-6.371520921185909e+03,1.135308039368134e+04,-7.789723430375072e+04,-2.662802181637445e+04,-1.642369237916780e+35
3.035490489219265e+07,6.811410805578972e+11,3.777802439237682e+11,-1.719324142037764e+12,-4.942802540593105e+11,-6.378728355334669e+03,1.134908589652742e+04,-7.789572975864216e+04,-2.662758929954818e+04,-1.642369237916781e+35
3.039238008341758e+07,6.809019014813118e+11,3.782054781697710e+11,-1.722243271295909e+12,-4.952781199770782e+11,-6.385933337081101e+03,1.134508685728806e+04,-7.789423042336489e+04,-2.662715814193147e+04,-1.642369237916781e+35
3.042985527464251e+07,6.806624524426537e+11,3.786305624659283e+11,-1.725162344463375e+12,-4.962759697625006e+11,-6.393135863605160e+03,1.134108327740294e+04,-7.789273627084041e+04,-2.662672833716438e+04,-1.642369237916781e+35
3.046733046586744e+07,6.804227335339858e+11,3.790554966421055e+11,-1.728081361733880e+12,-4.972738034661576e+11,-6.400335932087561e+03,1.133707515831343e+04,-7.789124727417783e+04,-2.662629987892626e+04,-1.642369237916781e+35
3.050480565709237e+07,6.801827448474766e+11,3.794802805282222e+11,-1.731000323300143e+12,-4.982716211383928e+11,-6.407533539709782e+03,1.133306250146258e+04,-7.788976340667225e+04,-2.662587276093542e+04,-1.642369237916781e+35
3.054228084831730e+07,6.799424864753999e+11,3.799049139542518e+11,-1.733919229353880e+12,-4.992694228293150e+11,-6.414728683654063e+03,1.132904530829517e+04,-7.788828464180315e+04,-2.662544697694888e+04,-1.642369237916781e+35
3.057975603954222e+07,6.797019585101354e+11,3.803293967502223e+11,-1.736838080085821e+12,-5.002672085888000e+11,-6.421921361103411e+03,1.132502358025764e+04,-7.788681095323279e+04,-2.662502252076200e+04,-1.642369237916781e+35
3.061723123076715e+07,6.794611610441682e+11,3.807537287462155e+11,-1.739756875685710e+12,-5.012649784664917e+11,-6.429111569241595e+03,1.132099731879814e+04,-7.788534231480463e+04,-2.662459938620829e+04,-1.642369237916781e+35
3.065470642199208e+07,6.792200941700890e+11,3.811779097723679e+11,-1.742675616342314e+12,-5.022627325118035e+11,-6.436299305253153e+03,1.131696652536651e+04,-7.788387870054180e+04,-2.662417756715903e+04,-1.642369237916781e+35
3.069218161321701e+07,6.789787579805940e+11,3.816019396588699e+11,-1.745594302243432e+12,-5.032604707739200e+11,-6.443484566323387e+03,1.131293120141431e+04,-7.788242008464554e+04,-2.662375705752304e+04,-1.642369237916781e+35
3.072965680444194e+07,6.787371525684847e+11,3.820258182359669e+11,-1.748512933575897e+12,-5.042581933017982e+11,-6.450667349638370e+03,1.130889134839475e+04,-7.788096644149367e+04,-2.662333785124637e+04,-1.642369237916781e+35
3.076713199566687e+07,6.784952780266683e+11,3.824495453339583e+11,-1.751431510525587e+12,-5.052559001441688e+11,-6.457847652384942e+03,1.130484696776276e+04,-7.787951774563911e+04,-2.662291994231202e+04,-1.642369237916781e+35
3.080460718689180e+07,6.782531344481572e+11,3.828731207831983e+11,-1.754350033277428e+12,-5.062535913495378e+11,-6.465025471750714e+03,1.130079806097496e+04,-7.787807397180835e+04,-2.662250332473968e+04,-1.642369237916781e+35
3.084208237811673e+07,6.780107219260693e+11,3.832965444140957e+11,-1.757268502015403e+12,-5.072512669661878e+11,-6.472200804924067e+03,1.129674462948966e+04,-7.787663509489998e+04,-2.662208799258545e+04,-1.642369237916781e+35
3.087955756934166e+07,6.777680405536278e+11,3.837198160571139e+11,-1.760186916922558e+12,-5.082489270421792e+11,-6.479373649094154e+03,1.129268667476687e+04,-7.787520108998324e+04,-2.662167393994153e+04,-1.642369237916782e+35
3.091703276056658e+07,6.775250904241613e+11,3.841429355427711e+11,-1.763105278181008e+12,-5.092465716253518e+11,-6.486544001450901e+03,1.128862419826828e+04,-7.787377193229657e+04,-2.662126116093601e+04,-1.642369237916781e+35
3.095450795179151e+07,6.772818716311034e+11,3.845659027016403e+11,-1.766023585971940e+12,-5.102442007633260e+11,-6.493711859185009e+03,1.128455720145728e+04,-7.787234759724616e+04,-2.662084964973256e+04,-1.642369237916782e+35
3.099198314301644e+07,6.770383842679934e+11,3.849887173643494e+11,-1.768941840475627e+12,-5.112418145035040e+11,-6.500877219487952e+03,1.128048568579896e+04,-7.787092806040453e+04,-2.662043940053015e+04,-1.642369237916782e+35
3.102945833424137e+07,6.767946284284756e+11,3.854113793615812e+11,-1.771860041871428e+12,-5.122394128930715e+11,-6.508040079551979e+03,1.127640965276007e+04,-7.786951329750917e+04,-2.662003040756284e+04,-1.642369237916781e+35
3.106693352546630e+07,6.765506042062994e+11,3.858338885240735e+11,-1.774778190337794e+12,-5.132369959789987e+11,-6.515200436570117e+03,1.127232910380909e+04,-7.786810328446106e+04,-2.661962266509947e+04,-1.642369237916782e+35
3.110440871669123e+07,6.763063116953196e+11,3.862562446826192e+11,-1.777696286052278e+12,-5.142345638080414e+11,-6.522358287736170e+03,1.126824404041618e+04,-7.786669799732338e+04,-2.661921616744343e+04,-1.642369237916782e+35
3.114188390791616e+07,6.760617509894960e+11,3.866784476680663e+11,-1.780614329191539e+12,-5.152321164267430e+11,-6.529513630244722e+03,1.126415446405316e+04,-7.786529741232011e+04,-2.661881090893237e+04,-1.642369237916782e+35
3.117935909914109e+07,6.758169221828937e+11,3.871004973113179e+11,-1.783532319931346e+12,-5.162296538814351e+11,-6.536666461291133e+03,1.126006037619359e+04,-7.786390150583468e+04,-2.661840688393799e+04,-1.642369237916782e+35
3.121683429036602e+07,6.755718253696826e+11,3.875223934433326e+11,-1.786450258446589e+12,-5.172271762182390e+11,-6.543816778071546e+03,1.125596177831267e+04,-7.786251025440864e+04,-2.661800408686576e+04,-1.642369237916781e+35
3.125430948159095e+07,6.753264606441379e+11,3.879441358951240e+11,-1.789368144911279e+12,-5.182246834830670e+11,-6.550964577782885e+03,1.125185867188734e+04,-7.786112363474033e+04,-2.661760251215464e+04,-1.642369237916782e+35
3.129178467281587e+07,6.750808281006399e+11,3.883657244977612e+11,-1.792285979498558e+12,-5.192221757216237e+11,-6.558109857622855e+03,1.124775105839619e+04,-7.785974162368359e+04,-2.661720215427692e+04,-1.642369237916781e+35
3.132925986404080e+07,6.748349278336735e+11,3.887871590823690e+11,-1.795203762380703e+12,-5.202196529794070e+11,-6.565252614789946e+03,1.124363893931951e+04,-7.785836419824642e+04,-2.661680300773788e+04,-1.642369237916782e+35
3.136673505526573e+07,6.745887599378290e+11,3.892084394801273e+11,-1.798121493729134e+12,-5.212171153017097e+11,-6.572392846483432e+03,1.123952231613928e+04,-7.785699133558976e+04,-2.661640506707559e+04,-1.642369237916782e+35
3.140421024649066e+07,6.743423245078014e+11,3.896295655222719e+11,-1.801039173714415e+12,-5.222145627336203e+11,-6.579530549903369e+03,1.123540119033918e+04,-7.785562301302618e+04,-2.661600832686068e+04,-1.642369237916782e+35
3.144168543771559e+07,6.740956216383907e+11,3.900505370400939e+11,-1.803956802506264e+12,-5.232119953200247e+11,-6.586665722250604e+03,1.123127556340456e+04,-7.785425920801863e+04,-2.661561278169607e+04,-1.642369237916781e+35
3.147916062894052e+07,6.738486514245018e+11,3.904713538649404e+11,-1.806874380273559e+12,-5.242094131056070e+11,-6.593798360726766e+03,1.122714543682247e+04,-7.785289989817918e+04,-2.661521842621675e+04,-1.642369237916782e+35
3.151663582016545e+07,6.736014139611444e+11,3.908920158282141e+11,-1.809791907184338e+12,-5.252068161348508e+11,-6.600928462534276e+03,1.122301081208165e+04,-7.785154506126783e+04,-2.661482525508954e+04,-1.642369237916781e+35
3.155411101139038e+07,6.733539093434330e+11,3.913125227613737e+11,-1.812709383405812e+12,-5.262042044520405e+11,-6.608056024876342e+03,1.121887169067250e+04,-7.785019467519123e+04,-2.661443326301286e+04,-1.642369237916781e+35
3.159158620261531e+07,6.731061376665870e+11,3.917328744959334e+11,-1.815626809104364e+12,-5.272015781012624e+11,-6.615181044956962e+03,1.121472807408714e+04,-7.784884871800154e+04,-2.661404244471650e+04,-1.642369237916781e+35
3.162906139384023e+07,6.728580990259305e+11,3.921530708634638e+11,-1.818544184445559e+12,-5.281989371264059e+11,-6.622303519980925e+03,1.121057996381937e+04,-7.784750716789515e+04,-2.661365279496137e+04,-1.642369237916781e+35
3.166653658506516e+07,6.726097935168925e+11,3.925731116955912e+11,-1.821461509594147e+12,-5.291962815711646e+11,-6.629423447153811e+03,1.120642736136466e+04,-7.784617000321159e+04,-2.661326430853932e+04,-1.642369237916781e+35
3.170401177629009e+07,6.723612212350062e+11,3.929929968239982e+11,-1.824378784714069e+12,-5.301936114790375e+11,-6.636540823681995e+03,1.120227026822019e+04,-7.784483720243227e+04,-2.661287698027286e+04,-1.642369237916781e+35
3.174148696751502e+07,6.721123822759102e+11,3.934127260804233e+11,-1.827296009968462e+12,-5.311909268933301e+11,-6.643655646772643e+03,1.119810868588479e+04,-7.784350874417940e+04,-2.661249080501497e+04,-1.642369237916782e+35
3.177896215873995e+07,6.718632767353472e+11,3.938322992966613e+11,-1.830213185519665e+12,-5.321882278571558e+11,-6.650767913633716e+03,1.119394261585901e+04,-7.784218460721476e+04,-2.661210577764886e+04,-1.642369237916781e+35
3.181643734996488e+07,6.716139047091647e+11,3.942517163045634e+11,-1.833130311529222e+12,-5.331855144134366e+11,-6.657877621473973e+03,1.118977205964508e+04,-7.784086477043861e+04,-2.661172189308776e+04,-1.642369237916782e+35
3.185391254118981e+07,6.713642662933148e+11,3.946709769360370e+11,-1.836047388157892e+12,-5.341827866049044e+11,-6.664984767502966e+03,1.118559701874689e+04,-7.783954921288855e+04,-2.661133914627473e+04,-1.642369237916782e+35
3.189138773241474e+07,6.711143615838541e+11,3.950900810230458e+11,-1.838964415565648e+12,-5.351800444741024e+11,-6.672089348931047e+03,1.118141749467004e+04,-7.783823791373841e+04,-2.661095753218238e+04,-1.642369237916782e+35
3.192886292363967e+07,6.708641906769438e+11,3.955090283976102e+11,-1.841881393911686e+12,-5.361772880633857e+11,-6.679191362969366e+03,1.117723348892181e+04,-7.783693085229714e+04,-2.661057704581271e+04,-1.642369237916783e+35
3.196633811486460e+07,6.706137536688497e+11,3.959278188918069e+11,-1.844798323354430e+12,-5.371745174149227e+11,-6.686290806829872e+03,1.117304500301116e+04,-7.783562800800771e+04,-2.661019768219687e+04,-1.642369237916782e+35
3.200381330608952e+07,6.703630506559418e+11,3.963464523377693e+11,-1.847715204051536e+12,-5.381717325706961e+11,-6.693387677725313e+03,1.116885203844873e+04,-7.783432936044603e+04,-2.660981943639498e+04,-1.642369237916782e+35
3.204128849731445e+07,6.701120817346946e+11,3.967649285676873e+11,-1.850632036159895e+12,-5.391689335725042e+11,-6.700481972869240e+03,1.116465459674684e+04,-7.783303488931987e+04,-2.660944230349587e+04,-1.642369237916783e+35
3.207876368853938e+07,6.698608470016871e+11,3.971832474138077e+11,-1.853548819835642e+12,-5.401661204619617e+11,-6.707573689476006e+03,1.116045267941950e+04,-7.783174457446780e+04,-2.660906627861693e+04,-1.642369237916782e+35
3.211623887976431e+07,6.696093465536029e+11,3.976014087084340e+11,-1.856465555234160e+12,-5.411632932805007e+11,-6.714662824760766e+03,1.115624628798241e+04,-7.783045839585815e+04,-2.660869135690386e+04,-1.642369237916783e+35
3.215371407098924e+07,6.693575804872295e+11,3.980194122839265e+11,-1.859382242510080e+12,-5.421604520693721e+11,-6.721749375939481e+03,1.115203542395295e+04,-7.782917633358797e+04,-2.660831753353050e+04,-1.642369237916783e+35
3.219118926221417e+07,6.691055488994589e+11,3.984372579727022e+11,-1.862298881817293e+12,-5.431575968696463e+11,-6.728833340228916e+03,1.114782008885015e+04,-7.782789836788193e+04,-2.660794480369861e+04,-1.642369237916783e+35
3.222866445343910e+07,6.688532518872875e+11,3.988549456072355e+11,-1.865215473308949e+12,-5.441547277222147e+11,-6.735914714846642e+03,1.114360028419478e+04,-7.782662447909141e+04,-2.660757316263767e+04,-1.642369237916783e+35
3.226613964466403e+07,6.686006895478158e+11,3.992724750200576e+11,-1.868132017137466e+12,-5.451518446677900e+11,-6.742993497011036e+03,1.113937601150923e+04,-7.782535464769338e+04,-2.660720260560469e+04,-1.642369237916782e+35
3.230361483588896e+07,6.683478619782485e+11,3.996898460437565e+11,-1.871048513454531e+12,-5.461489477469081e+11,-6.750069683941285e+03,1.113514727231762e+04,-7.782408885428948e+04,-2.660683312788401e+04,-1.642369237916782e+35
3.234109002711388e+07,6.680947692758948e+11,4.001070585109779e+11,-1.873964962411108e+12,-5.471460369999285e+11,-6.757143272857383e+03,1.113091406814572e+04,-7.782282707960496e+04,-2.660646472478710e+04,-1.642369237916783e+35
